,living_space,rooms,cold_rent,quarter,city,postcode,rent_per_square_meter,publish_date,latitude,longitude,geometry,osm_id,code,fclass,name,dist
32,66.936,3.0,737.64,Hamm-Mitte,Hamburg,20537,13.224,2019-05-30 22:00:00,53.552647156704005,10.059858046000487,POINT (10.05985804600049 53.552647156704),6012715561,2902,bench,,0.0007173253691105929
33,75.852,3.5,884.148,Horn,Hamburg,22119,13.992,2019-06-30 22:00:00,53.55978281856046,10.09831582723765,POINT (10.09831582723765 53.55978281856046),1548952222,2032,recycling_paper,,0.0028665084367776555
34,72.0,2.5,864.0,Groß Borstel,Hamburg,22453,14.4,2019-02-28 23:00:00,53.60855312169896,9.976963906374037,POINT (9.976963906374037 53.60855312169896),6788771055,2012,community_centre,Gemeindebüro St. Peter,0.000732775754849811
35,62.4,2.5,660.0,Marienthal,Hamburg Marienthal,22043,12.696,2019-02-28 23:00:00,53.56569288545322,10.074748963555596,POINT (10.0747489635556 53.56569288545322),1029745269,2724,memorial,Husarendenkmal,0.0012917662922018551
36,81.6,3.0,924.0,Marienthal,Hamburg,22043,13.584,2019-03-28 23:00:00,53.56548870924251,10.065215680929892,POINT (10.06521568092989 53.56548870924251),863823886,2724,memorial,Dr. Julius Pohl,0.0030123026552759985
37,81.96,2.5,1038.0,Jenfeld,Hamburg Jenfeld,22045,15.192,2019-01-31 23:00:00,53.58280687274448,10.14076918368567,POINT (10.14076918368567 53.58280687274448),2294332990,2006,telephone,,0.0016163059955075787
38,90.0,3.5,840.0,Schnelsen,Hamburg Schnelsen,22459,11.196,2019-06-30 22:00:00,53.62520480096608,9.930191510808573,POINT (9.930191510808573 53.62520480096608),2317171206,2518,beverages,Getränke Hoffmann,0.003281067557995415
39,101.112,3.5,1466.124,Rahlstedt,Hamburg,22143,17.4,2019-05-30 22:00:00,53.606214730771185,10.157966681412516,POINT (10.15796668141252 53.60621473077119),2698021680,2521,gift_shop,Das Kerzenatelier Gabriel e.V.,0.0001844780456136271
40,59.952,2.5,418.464,Hamm-Nord,Hamburg,20535,8.376,2019-01-31 23:00:00,53.56247486012311,10.062594837083244,POINT (10.06259483708324 53.56247486012311),2561744541,2032,recycling_paper,,0.00027128357379442824
41,60.528,2.5,575.4,Ohlsdorf,Hamburg,22337,11.412,2019-06-30 22:00:00,53.6079497123341,10.032976086483032,POINT (10.03297608648303 53.6079497123341),30767298,2004,post_box,,0.0009567739238958045
42,48.0,1.5,426.0,Farmsen-Berne,Hamburg,22159,10.656,2019-04-30 22:00:00,53.601003838612115,10.117075109165176,POINT (10.11707510916518 53.60100383861212),2234706940,2205,playground,,0.00039859095383494803
43,72.0,2.5,460.8,Farmsen-Berne,Hamburg,22159,7.68,2019-06-30 22:00:00,53.611305359082145,10.117745703310002,POINT (10.11774570331 53.61130535908215),7070978480,2083,kindergarten,KiTa Swebengrund,0.001741475928322689
44,140.4,4.5,1890.0,Blankenese,Hamburg,22587,16.152,2019-04-30 22:00:00,53.56520863327805,9.805501615049687,POINT (9.805501615049687 53.56520863327805),6227208913,2902,bench,,0.0015310789090238611
45,100.56,3.5,1140.0,Niendorf,Hamburg,22459,13.608,2019-01-31 23:00:00,53.62518626615089,9.94830251794844,POINT (9.94830251794844 53.62518626615089),684220905,2304,pub,Schweizer Haus,0.0022279256081983653
46,69.55199999999999,3.0,1500.0,St. Pauli,Hamburg,20359,25.884,2019-05-30 22:00:00,53.555725858272936,9.962871054617217,POINT (9.962871054617217 53.55572585827294),841874172,2304,pub,Eldorado,0.00018484956197791248
47,38.4,1.5,420.0,Billstedt,Hamburg,22117,13.128,2019-02-28 23:00:00,53.530636138992755,10.124625824028259,POINT (10.12462582402826 53.53063613899275),984515014,2302,fast_food,Arams Pizza,0.0008138062787572373
48,48.0,1.5,900.0,Harvestehude,Hamburg,20144,22.5,2019-02-28 23:00:00,53.57194387069618,9.977013557171995,POINT (9.977013557171995 53.57194387069618),699792363,2724,memorial,Fanny Klein,0.000313156163935964
49,79.98,2.5,1237.2,Winterhude,Hamburg,22303,18.564,2019-03-28 23:00:00,53.590271673656424,10.02186300291118,POINT (10.02186300291118 53.59027167365642),2487717884,2541,car_dealership,SKODA Hamburg,0.0010192513783843242
50,91.2,3.5,720.0,Blankenese,Hamburg,22587,9.468,2019-06-30 22:00:00,53.5635963634068,9.817642430917935,POINT (9.817642430917935 53.5635963634068),6117062820,2561,hairdresser,In Sense,0.00011637577871483157
51,110.952,3.5,2340.0,Hamb.-Altstadt,Hamburg,20457,25.308000000000003,2019-03-28 23:00:00,53.54728690026146,10.000672996460077,POINT (10.00067299646008 53.54728690026146),3670882482,2725,artwork,,0.0006493018800140584
52,318.0,9.0,3960.0,Eppendorf,Hamburg Eppendorf,20249,14.94,2019-06-30 22:00:00,53.59139383766652,9.993692027013276,POINT (9.993692027013276 53.59139383766652),1721937251,2724,memorial,Samuel-Heinicke-Denkmal,0.0011313496693928203
53,108.0,4.5,1560.0,Altona-Altstadt,Hamburg,22767,17.328,2019-02-28 23:00:00,53.55979546312639,9.955814484256438,POINT (9.955814484256438 53.55979546312639),701741919,2724,memorial,Hermann Wolff,0.0007477339872070589
54,55.2,2.5,570.0,Harburg,Hamburg,21073,12.396,2019-06-30 22:00:00,53.458169341160364,9.9695011749885,POINT (9.969501174988499 53.45816934116036),6333803991,2503,kiosk,Kiosk Macc,0.0011267196988455918
55,48.0,1.5,548.4,St. Pauli,Hamburg,20357,13.716,2019-04-30 22:00:00,53.558251439581966,9.971543562304976,POINT (9.971543562304976 53.55825143958197),1323888884,2511,convenience,Bioladen - Lollo Rossa,0.00029204828181475506
56,134.4,5.5,2344.8,Rotherbaum,Hamburg,20146,20.94,2019-05-30 22:00:00,53.56674214359202,9.975271818104202,POINT (9.975271818104202 53.56674214359202),6306416801,2083,kindergarten,Kita Flohzirkus e.V.,6.092557075445412e-05
57,81.6,3.0,938.4,Lohbrügge,Hamburg,21033,13.8,2019-06-30 22:00:00,53.496088443009384,10.203209244500428,POINT (10.20320924450043 53.49608844300938),5974169383,2591,vending_cigarette,,0.0012565028551550202
58,66.0,2.5,960.0,Volksdorf,Hamburg,22359,17.46,2019-04-30 22:00:00,53.64760555087921,10.164246628366444,POINT (10.16424662836644 53.64760555087921),69150516,2301,restaurant,Block House,3.384793788754126e-05
59,40.8,1.5,540.0,Lokstedt,Hamburg,22529,15.888,2019-04-30 22:00:00,53.58840782099379,9.956643263281881,POINT (9.956643263281881 53.58840782099379),6404050398,2902,bench,,0.0010215117291008683
60,88.08,3.5,900.0,Steilshoop,Hamburg,22309,12.264,2019-04-30 22:00:00,53.601383776592435,10.054518094450607,POINT (10.05451809445061 53.60138377659244),2866076836,2902,bench,,0.0018156098359549658
61,86.964,3.0,1128.0,Rahlstedt,Hamburg,22145,15.564,2019-02-28 23:00:00,53.625526472990636,10.15708565907564,POINT (10.15708565907564 53.62552647299064),3248886737,2301,restaurant,Bus Stop,0.001836685513852684
62,112.2,3.5,2356.2,HafenCity,Hamburg HafenCity,20457,25.2,2019-02-28 23:00:00,53.543196673425406,9.996482388645637,POINT (9.996482388645637 53.54319667342541),6841205595,2302,fast_food,Domino's,0.0001481105614833455
63,93.6,3.5,948.0,Eidelstedt,Eidelstedt,22523,12.156,2019-01-31 23:00:00,53.62052850427665,9.898423741956735,POINT (9.898423741956735 53.62052850427665),2838652256,2004,post_box,,0.000444529043447774
64,64.296,2.5,723.336,Horn,Hamburg,22119,13.5,2019-05-30 22:00:00,53.55935297468786,10.100456810799793,POINT (10.10045681079979 53.55935297468786),7589409646,2593,vending_any,,0.0020653349845654733
65,144.0,3.5,1536.0,Rissen,Hamburg,22559,12.804,2019-03-28 23:00:00,53.57124760418022,9.758232524673993,POINT (9.758232524673993 53.57124760418022),1425285787,2004,post_box,,0.0006372914187516504
66,79.2,2.5,910.8,Barmbek-Süd,Hamburg,22083,13.8,2019-03-28 23:00:00,53.582423464231326,10.04241711815542,POINT (10.04241711815542 53.58242346423133),387843463,2301,restaurant,Schweinske,0.001074095011929435
67,20.4,1.5,486.0,Harburg,Hamburg,21079,28.584,2019-03-28 23:00:00,53.455703613936215,9.988582655705985,POINT (9.988582655705985 53.45570361393622),3881207134,2501,supermarket,Rewe,0.0003259866724349003
68,41.028,2.5,594.9119999999998,Fuhlsbüttel,Hamburg,22335,17.4,2019-03-28 23:00:00,53.627845198722156,10.024317970142393,POINT (10.02431797014239 53.62784519872216),6343084299,2120,doctors,"Dr. med. Jürgen Sauerteig, Dr. med. Nicole Hoenike",1.066311943318409e-05
69,58.8,2.5,672.0,Sasel,Hamburg,22393,13.716,2019-04-30 22:00:00,53.65320811664871,10.114300289629588,POINT (10.11430028962959 53.65320811664871),5769013674,2302,fast_food,B+B Asia Bistro,0.00036687770644872877
70,138.0,4.0,2388.0,Uhlenhorst,Hamburg,22085,20.76,2019-05-30 22:00:00,53.57358496168038,10.013085310727227,POINT (10.01308531072723 53.57358496168038),826747308,2724,memorial,Kurt Perels,0.0008747518337571937
71,82.8,3.0,426.372,Harburg,Hamburg,21073,6.18,2019-03-28 23:00:00,53.457752287949816,9.979392879653528,POINT (9.979392879653528 53.45775228794982),2661599300,2567,travel_agent,Reisebüro,0.00033663601130972873
72,113.04,4.0,1073.88,Steilshoop,Hamburg,22309,11.4,2019-06-30 22:00:00,53.61209578256207,10.054577247070704,POINT (10.0545772470707 53.61209578256207),4608468244,2032,recycling_paper,,0.0005095417484327529
73,71.16,3.5,1209.72,Eppendorf,Hamburg,22529,20.4,2019-02-28 23:00:00,53.600583525577534,9.981041523820624,POINT (9.981041523820624 53.60058352557753),7207415219,2083,kindergarten,Anschar-Krümel,8.711383454253948e-05
74,73.2,2.5,822.0,Bergedorf,Hamburg,21029,13.476,2019-06-30 22:00:00,53.49520164271828,10.215916044608084,POINT (10.21591604460808 53.49520164271828),6833155520,2902,bench,,0.0018502658225910335
75,48.0,2.5,682.8,Wandsbek,Hamburg,22041,17.076,2019-03-28 23:00:00,53.582487030185526,10.080027803260986,POINT (10.08002780326099 53.58248703018553),3888959942,2502,bakery,Wandsbäcker,0.0010543400679448576
76,116.988,4.5,1404.0,Harburg,Hamburg,21079,14.4,2019-04-30 22:00:00,53.469022740542144,9.985800379966106,POINT (9.985800379966106 53.46902274054214),3476594698,2902,bench,,0.00017207639711920626
77,206.4,5.5,1857.6,Rahlstedt,Hamburg,22143,10.8,2019-05-30 22:00:00,53.60211451480366,10.158916850294473,POINT (10.15891685029447 53.60211451480366),1343923713,2251,sports_centre,AMTV Rahlstedt,0.0016358600794010225
78,50.4,2.5,736.38,Blankenese,Hamburg,22587,17.532,2019-02-28 23:00:00,53.56575356401257,9.816470613012395,POINT (9.816470613012395 53.56575356401257),5263446161,2593,vending_any,,0.0008323687489766828
79,63.6,2.5,852.0,Niendorf,Hamburg,22459,16.08,2019-04-30 22:00:00,53.62246479136798,9.953453679576283,POINT (9.953453679576283 53.62246479136798),637934541,2301,restaurant,Porto Marina,0.0004309912158870273
80,64.8,2.5,696.0,Sülldorf,Hamburg,22589,12.888,2019-06-30 22:00:00,53.57999497262897,9.800982407113167,POINT (9.800982407113167 53.57999497262897),4352205924,2301,restaurant,Spiros & Spiros,0.000561774454624607
81,66.0,3.0,600.0,Wilstorf,Hamburg,21077,10.908,2019-01-31 23:00:00,53.4409622949766,9.984451319183496,POINT (9.984451319183496 53.4409622949766),316506790,2301,restaurant,Taverna Korfu,0.002152269556412677
82,44.4,2.5,573.6,Neustadt,Hamburg,20537,15.504,2019-01-31 23:00:00,53.54968163137887,9.983663657492905,POINT (9.983663657492905 53.54968163137887),4767841410,2503,kiosk,,0.00015303864695842065
83,85.2,3.5,930.0,Niendorf,Hamburg,22459,13.104,2019-01-31 23:00:00,53.62160363703887,9.941672679827695,POINT (9.941672679827695 53.62160363703887),684220896,2304,pub,Ebert Klause,0.0007692638560960216
84,90.54,3.5,560.76,Hummelsbüttel,Hamburg,22399,7.428,2019-01-31 23:00:00,53.653935756271544,10.06477887923445,POINT (10.06477887923445 53.65393575627154),6322883301,2205,playground,,0.0013280090846269955
85,67.896,2.5,1154.4,Bahrenfeld,Hamburg,22761,20.4,2019-03-28 23:00:00,53.5655585185871,9.929153194377903,POINT (9.929153194377903 53.5655585185871),7301711679,2301,restaurant,Copper,0.000204417242135385
86,148.89600000000004,4.5,1602.0,Hohenfelde,Hamburg,21075,12.912,2019-02-28 23:00:00,53.56541998972615,10.030618573921798,POINT (10.0306185739218 53.56541998972615),2891917187,2724,memorial,Theodor Plath,0.0009684080669509642
87,258.0,8.5,4311.6,Harvestehude,Hamburg,20144,20.052,2019-06-30 22:00:00,53.574759751638496,9.984312515391757,POINT (9.984312515391757 53.5747597516385),1699999368,2724,memorial,Ludwig Louis Bermann,0.00016790214090529423
88,102.0,3.5,1020.0,Eißendorf,Hamburg,21073,12.0,2019-06-30 22:00:00,53.45548739961625,9.957643077877515,POINT (9.957643077877515 53.45548739961625),1002581947,2502,bakery,Janeke,0.0011035211739708933
89,52.8,2.5,788.4,Eppendorf,Hamburg,20251,17.916,2019-05-30 22:00:00,53.595882891098306,9.9785017174531,POINT (9.978501717453099 53.59588289109831),877701919,2004,post_box,,0.0002690696165027268
90,79.2,3.5,1749.6,Hoheluft-West,Hamburg,20253,26.508000000000006,2019-06-30 22:00:00,53.58135261904251,9.971880779803524,POINT (9.971880779803524 53.58135261904251),640336746,2101,pharmacy,La Vie Apotheke,0.00032433476468164533
91,96.0,2.5,1176.0,Lokstedt,Hamburg,22529,14.7,2019-01-31 23:00:00,53.59649934511243,9.965332770183341,POINT (9.965332770183341 53.59649934511243),3402683971,2032,recycling_paper,,0.0005748042170943307
92,82.8,3.5,1020.0,Billstedt,Hamburg,22119,14.784,2019-02-28 23:00:00,53.5451764569947,10.103147123420467,POINT (10.10314712342047 53.5451764569947),3823193160,2902,bench,,0.000659810077289722
93,66.36,2.5,768.0,Barmbek-Nord,Hamburg,22307,13.884,2019-02-28 23:00:00,53.59819181049864,10.040655925827208,POINT (10.04065592582721 53.59819181049864),277790173,2503,kiosk,Kiosk 70,0.0010448282282293974
94,108.0,4.5,1680.0,St. Georg,Hamburg,20099,18.672,2019-04-30 22:00:00,53.557861796777814,10.017165506334884,POINT (10.01716550633488 53.55786179677781),2264170333,2906,waste_basket,,0.00026172160252046453
95,69.3,2.5,852.0,Bergedorf,Hamburg,21029,14.748,2019-03-28 23:00:00,53.47789462528218,10.20369099338815,POINT (10.20369099338815 53.47789462528218),2322521562,2541,car_dealership,VW Autohaus KATH,0.0016607009527917886
96,109.128,3.5,1392.0,Bergedorf,Hamburg,21029,15.312,2019-02-28 23:00:00,53.47859491173505,10.20442725157028,POINT (10.20442725157028 53.47859491173505),3767582252,2005,post_office,,0.001633945749752018
97,53.64,1.5,1421.46,HafenCity,Hamburg HafenCity,20457,31.8,2019-03-28 23:00:00,53.543533679843634,9.995090600731237,POINT (9.995090600731237 53.54353367984363),748827195,2602,atm,Hamburger Bank,0.0001546889163953799
98,84.0,3.5,738.0,Wilstorf,Hamburg,21079,10.548,2019-04-30 22:00:00,53.44462561461514,9.994643732078206,POINT (9.994643732078206 53.44462561461514),3517456814,2724,memorial,Heinz Cleemann,0.0009013734636626879
99,132.0,3.5,1320.0,Wohldorf-Ohlstedt,Hamburg,22397,12.0,2019-01-31 23:00:00,53.69653640362028,10.140318336602961,POINT (10.14031833660296 53.69653640362028),278076924,2101,pharmacy,Ohlstedter Apotheke,0.0008929533166507944
100,114.852,4.0,1200.0,Hummelsbüttel,Hamburg,22399,12.54,2019-03-28 23:00:00,53.65156118512157,10.059302068506673,POINT (10.05930206850667 53.65156118512157),5961356235,2906,waste_basket,,0.0021961803462809794
101,122.4,4.0,950.844,Heimfeld,Hamburg,21075,9.324,2019-02-28 23:00:00,53.46802497042506,9.962791723073122,POINT (9.962791723073122 53.46802497042506),6734598745,2012,community_centre,Kulturverein Titanic,0.000500306322564057
102,86.28,2.5,1146.0,Othmarschen,Hamburg,22763,15.936,2019-02-28 23:00:00,53.558225846156596,9.90262087710525,POINT (9.90262087710525 53.5582258461566),3578105524,2205,playground,,0.0004140678078338252
103,232.932,3.5,3240.0,Hoheluft-West,Hamburg,20253,16.692,2019-06-30 22:00:00,53.577889103372314,9.963954499222217,POINT (9.963954499222217 53.57788910337231),3872415835,2302,fast_food,Gepettos Pizza-Manufaktur,9.938404570798203e-05
104,45.6,1.5,547.2,Niendorf,Hamburg,22459,14.4,2019-03-28 23:00:00,53.62517901782772,9.953021798526127,POINT (9.953021798526127 53.62517901782772),6004548917,2902,bench,,0.0013010520818880246
105,70.8,2.5,840.0,Altona-Altstadt,Hamburg,22767,14.232,2019-03-28 23:00:00,53.55559575898546,9.955053760481269,POINT (9.955053760481269 53.55559575898546),4942970527,2304,pub,Sunfood Bistro,0.0006114651607467187
106,49.2,2.5,480.0,Ohlsdorf,Neumünster,22335,11.712,2019-04-30 22:00:00,53.630479528649616,10.04885337802449,POINT (10.04885337802449 53.63047952864962),5664384037,2083,kindergarten,Kita Stübeheide,0.0014471438586673173
107,66.0,2.5,636.0,Wandsbek,Hamburg,22047,11.568,2019-01-31 23:00:00,53.583598460185954,10.079846117088806,POINT (10.07984611708881 53.58359846018595),4387402128,2529,beauty_shop,Jabs Kosmetik,0.001098044521951241
108,58.092,2.5,693.6,Heimfeld,Hamburg,21075,14.328,2019-05-30 22:00:00,53.46826947316541,9.958134731903053,POINT (9.958134731903053 53.46826947316541),3512648003,2724,memorial,Johannes Bremer,0.0002424875996351995
109,114.204,4.5,1194.0,Hummelsbüttel,Hamburg,22399,12.54,2019-02-28 23:00:00,53.65213506335283,10.059195516823394,POINT (10.05919551682339 53.65213506335283),5961356235,2906,waste_basket,,0.00208567982724581
110,43.2,1.5,516.0,Rahlstedt,Hamburg,22145,14.328,2019-06-30 22:00:00,53.62538812902599,10.151078781469812,POINT (10.15107878146981 53.62538812902599),1900287608,2522,sports_shop,Bogenladen Stellmoor,0.0017678200498607447
111,84.0,2.5,1078.8,St. Pauli,Hamburg,20359,15.408,2019-01-31 23:00:00,53.55078761793896,9.95989235866028,POINT (9.95989235866028 53.55078761793896),6442786664,2305,bar,Brews Brothers,4.857628518627158e-05
112,111.0,3.5,2394.0,Hamb.-Altstadt,Hamburg,20457,25.884,2019-05-30 22:00:00,53.54728690026146,10.000672996460077,POINT (10.00067299646008 53.54728690026146),3670882482,2725,artwork,,0.0006493018800140584
113,90.0,2.5,900.0,Bramfeld,Hamburg,22175,12.0,2019-04-30 22:00:00,53.6197325392845,10.081458700788156,POINT (10.08145870078816 53.6197325392845),614931512,2101,pharmacy,Osterbek-Apotheke,0.00035511744968804446
114,83.556,2.5,780.0,Harburg,Hamburg,21073,11.208,2019-06-30 22:00:00,53.456921748013706,9.971791669190694,POINT (9.971791669190694 53.45692174801371),3435306332,2724,memorial,Günther Eichler,0.0007269764853535631
115,58.848,2.5,768.0,Eimsbüttel,Hamburg,20257,15.66,2019-06-30 22:00:00,53.574656727560644,9.9431731706617,POINT (9.9431731706617 53.57465672756064),3668975488,2301,restaurant,Lehmitz,0.0011105032125432435
116,27.6,1.5,456.0,Stellingen,Hamburg,22525,19.824,2019-06-30 22:00:00,53.588924945775325,9.931580672263447,POINT (9.931580672263447 53.58892494577533),6493214199,2906,waste_basket,,0.0006144375335906345
117,141.6,3.5,2160.0,Marienthal,Hamburg,22043,18.3,2019-04-30 22:00:00,53.57241984517246,10.095206547594874,POINT (10.09520654759487 53.57241984517246),2401813654,2518,beverages,Joachim Kirchner Getränke Groß- und Einzelhandel,0.0017901595893500238
118,104.4,3.5,1428.0,Wandsbek,Hamburg,22041,16.416,2019-05-30 22:00:00,53.583162989573886,10.077028700927247,POINT (10.07702870092725 53.58316298957389),253414969,2542,bicycle_shop,Fahrrad Nielandt,0.00087132196260533
119,67.2,2.5,750.0,Hamm-Nord,Hamburg,20535,13.392,2019-02-28 23:00:00,53.56053324066304,10.044415750892254,POINT (10.04441575089225 53.56053324066304),678340889,2724,memorial,Eva Steinhardt,0.00033284786448982233
120,52.464,2.5,498.0,Hamm-Mitte,Hamburg,20537,11.388,2019-03-28 23:00:00,53.55182263149394,10.049745652108106,POINT (10.04974565210811 53.55182263149394),5801319188,2564,car_wash,Mr. Wash,0.0006559141180226294
121,56.46,2.5,677.52,Rissen,Hamburg,22559,14.4,2019-01-31 23:00:00,53.58388557612978,9.746192576716364,POINT (9.746192576716364 53.58388557612978),1259122362,2032,recycling_paper,,0.007311164067878373
122,56.4,2.5,708.0,Niendorf,Hamburg,22455,15.06,2019-03-28 23:00:00,53.637259434315155,9.959951867388154,POINT (9.959951867388154 53.63725943431515),5506376622,2205,playground,,0.0018890627903200474
123,144.0,4.5,2736.0,Rotherbaum,Hamburg,20148,22.8,2019-03-28 23:00:00,53.57038817027074,9.994261242914117,POINT (9.994261242914117 53.57038817027074),4051683739,2512,clothes,Micklemas,0.0003014932794016483
124,49.8,2.0,402.0,Bramfeld,Hamburg,22177,9.684,2019-04-30 22:00:00,53.61980784355837,10.077628725212668,POINT (10.07762872521267 53.61980784355837),1343912860,2724,memorial,Erinnerungsmal für jüdische Opfer,0.0020582175888680487
125,117.96,3.0,2100.0,Othmarschen,Hamburg Klein Flottbek,22605,21.36,2019-05-30 22:00:00,53.55553217450427,9.86617109356393,POINT (9.86617109356393 53.55553217450427),4382272356,2724,memorial,Kriegerdenkmal 1914-18 Hochrad,0.0006054515804965138
126,68.4,2.5,745.56,Rissen,Hamburg,22559,13.08,2019-05-30 22:00:00,53.581877849206286,9.753444490691653,POINT (9.753444490691653 53.58187784920629),367671478,2032,recycling_paper,,0.000557209053198925
127,326.4,5.5,4407.6,Othmarschen,Hamburg,22605,16.2,2019-04-30 22:00:00,53.551443609752724,9.876554694735526,POINT (9.876554694735526 53.55144360975272),6661458026,2701,tourist_info,Geschichts- und Kulturpfad Othmarschen - St. 5,0.003431892720700204
128,63.6,1.5,1077.936,Eppendorf,Hamburg,20249,20.34,2019-04-30 22:00:00,53.59012714040721,9.986772007935274,POINT (9.986772007935274 53.59012714040721),441123077,2566,bicycle_rental,Kümmellstraße / Robert-Koch-Straße,0.0001394838018945868
129,85.2,3.5,936.0,Niendorf,Hamburg,22459,13.188,2019-05-30 22:00:00,53.63047589231572,9.942580427407911,POINT (9.942580427407911 53.63047589231572),684220902,2301,restaurant,Alexandros,0.0008355810453040014
130,70.8,2.5,924.0,Hummelsbüttel,Hamburg,22339,15.66,2019-02-28 23:00:00,53.64039523483533,10.031390888247293,POINT (10.03139088824729 53.64039523483533),1485267002,2205,playground,,0.001638044634960042
131,68.4,2.5,1140.0,Uhlenhorst,Hamburg,22085,20.004,2019-05-30 22:00:00,53.573119229128636,10.021487231828084,POINT (10.02148723182808 53.57311922912864),604683443,2033,recycling_clothes,,0.00069138512989064
132,96.0,2.5,1056.0,Wilhelmsburg,Hamburg,21109,13.2,2019-06-30 22:00:00,53.49860934902752,10.031855863207065,POINT (10.03185586320707 53.49860934902752),1659700587,2004,post_box,,0.0065141997609178565
133,55.2,1.5,552.0,Rahlstedt,Hamburg,22143,12.0,2019-06-30 22:00:00,53.60472985095666,10.15806858767542,POINT (10.15806858767542 53.60472985095666),976181710,2512,clothes,H&M,0.00012579706860989313
134,22.8,1.5,218.4,Barmbek-Nord,Hamburg,22307,11.496,2019-05-30 22:00:00,53.598991759897736,10.045419079858279,POINT (10.04541907985828 53.59899175989774),817845434,2724,memorial,Selma Drews geb. Schönfeld,0.0008223920858439261
135,73.584,2.5,1108.8,Eppendorf,Hamburg,20251,18.084,2019-02-28 23:00:00,53.5941979117379,9.979604969921603,POINT (9.979604969921603 53.5941979117379),2892640719,2724,memorial,Bodo Löwenthal,0.0009948285824211579
136,109.56,3.5,2880.0,Hamb.-Altstadt,Hamburg,20457,31.548,2019-05-30 22:00:00,53.547296009686576,10.000688291975663,POINT (10.00068829197566 53.54729600968658),3670882482,2725,artwork,,0.0006434514942903545
137,56.736,2.5,595.7280000000002,Barmbek-Nord,Hamburg,22307,12.6,2019-05-30 22:00:00,53.594639208888594,10.04095889749128,POINT (10.04095889749128 53.59463920888859),619344580,2304,pub,Bei Aki,0.0005172539144752094
138,83.712,3.5,783.6,Rissen,Hamburg,22559,11.232,2019-01-31 23:00:00,53.578736804928475,9.74968131886541,POINT (9.749681318865409 53.57873680492848),1430314981,2032,recycling_paper,,0.0028407979383511086
139,104.136,4.5,1488.0,Eimsbüttel,Hamburg,20257,17.148,2019-02-28 23:00:00,53.57518659929235,9.946662034037928,POINT (9.946662034037928 53.57518659929235),5098542745,2083,kindergarten,Ev. Kita Apostelkirche,0.000249195125151032
140,49.2,2.5,754.8,Barmbek-Süd,Hamburg,22083,18.408,2019-03-28 23:00:00,53.579029627782965,10.02880653029053,POINT (10.02880653029053 53.57902962778297),799256778,2724,memorial,Ruth Eisenstein,7.639258314299103e-05
141,123.6,4.5,1740.0,Barmbek-Nord,Hamburg Winterhude,22303,16.896,2019-06-30 22:00:00,53.59456802064066,10.035446614575974,POINT (10.03544661457597 53.59456802064066),5734699304,2205,playground,,0.000294910836566449
142,100.8,2.5,2004.0,Harvestehude,Hamburg Harvestehude,20144,23.856,2019-03-28 23:00:00,53.58004255222081,9.98056050484227,POINT (9.98056050484227 53.58004255222081),676188791,2724,memorial,Gertrud Werner geb. Löwenberg,0.00012218321856516262
143,135.132,3.5,3840.0,Hamb.-Altstadt,Hamburg,20457,34.104,2019-02-28 23:00:00,53.54728690026146,10.000672996460077,POINT (10.00067299646008 53.54728690026146),3670882482,2725,artwork,,0.0006493018800140584
144,64.72800000000001,2.5,774.0360000000002,Horn,Hamburg,22119,14.352,2019-04-30 22:00:00,53.560009681175224,10.099417914916287,POINT (10.09941791491629 53.56000968117522),2007341969,2205,playground,,0.002766053517240249
145,62.4,2.5,958.8,Eppendorf,Hamburg,20251,18.444000000000006,2019-05-30 22:00:00,53.59505436078366,9.98089077327474,POINT (9.980890773274741 53.59505436078366),877701530,2724,memorial,Rudolphine Bär,0.0010399918479321165
146,98.4,4.5,568.944,Billstedt,Hamburg,22119,6.936,2019-04-30 22:00:00,53.54625771749218,10.116655156627278,POINT (10.11665515662728 53.54625771749218),2828932674,2006,telephone,,0.0019538821126041483
147,96.0,2.5,1140.0,Stellingen,Hamburg,22527,14.255999999999998,2019-01-31 23:00:00,53.59458493614152,9.937865041814993,POINT (9.937865041814993 53.59458493614152),508123413,2901,toilet,,0.0007270939126326248
148,72.0,2.5,730.8,Farmsen-Berne,Hamburg,22159,12.18,2019-01-31 23:00:00,53.622387367750214,10.12126847280777,POINT (10.12126847280777 53.62238736775021),7008581612,2906,waste_basket,,0.0021192442789670233
149,79.152,3.5,1980.0,Hamb.-Altstadt,Hamburg,20457,30.024,2019-05-30 22:00:00,53.54728690026146,10.000672996460077,POINT (10.00067299646008 53.54728690026146),3670882482,2725,artwork,,0.0006493018800140584
150,56.4,2.5,560.4,Lohbrügge,Hamburg,21031,11.928,2019-02-28 23:00:00,53.4977830538846,10.203125336371052,POINT (10.20312533637105 53.4977830538846),1269116635,2302,fast_food,Kliemanns Grill,0.0003978564932573571
151,100.8,3.5,1344.0,Stellingen,Hamburg,22525,15.996,2019-01-31 23:00:00,53.587603250178525,9.929990546728877,POINT (9.929990546728877 53.58760325017852),7214773292,2902,bench,,0.0005681803683368827
152,64.8,2.5,1020.0,Altona-Altstadt,Hamburg,22767,18.888,2019-02-28 23:00:00,53.54480723204704,9.9476009761929,POINT (9.9476009761929 53.54480723204704),5172787779,2301,restaurant,Tai Tan,0.0006423668512709649
